class	suite	relpath	verdict	stuck_tick	furthest	stuck	surface	first_tick	last_tick	fail_line	first_tick_line	bytes	snippet
macro_use	verilator	test_regress/t/t_sys_sscanf.v	STUCK-ON-SVPP-TOKEN	checkh	907	912	597	226	1125	28	8	1173	9h", idx, val); `checkh(code, 2); `checkh(idx, 32'h20); `checkh(val,
macro_use	verilator	test_regress/t/t_tagged_case.v	STUCK-ON-SVPP-TOKEN	ifndef	2401	2403	726	489	7744	97	21	7820	Val; } EnumType; `ifndef VCS // Tagged union with event member // Note: V
macro_use	verilator	test_regress/t/t_tagged_if.v	STUCK-ON-SVPP-TOKEN	ifndef	2384	2386	724	487	9968	97	21	10044	Val; } EnumType; `ifndef VCS // Tagged union with event member // Note: V
macro_use	verilator	test_regress/t/t_tagged_union.v	STUCK-ON-SVPP-TOKEN	ifndef	3190	3192	748	511	7983	111	21	8059	Val; } EnumType; `ifndef VCS // Tagged union with event member // Note: V
macro_use	verilator	test_regress/t/t_time.v	STUCK-ON-SVPP-TOKEN	checkd	1574	1579	642	437	1608	56	15	1871	, should_be_3); `checkd(should_be_2, 2); `checkd(should_be_3, 3); c
macro_use	verilator	test_regress/t/t_time_literals.v	STUCK-ON-SVPP-TOKEN	checkd	598	599	451	226	876	20	8	995	REALCVT t = 1s; `checkd(t, 64'd1000000000); t = 2ms; `checkd(t, 2000000)
macro_use	verilator	test_regress/t/t_time_sc.v	STUCK-ON-SVPP-TOKEN	TEST_EXPECT	268	269	203	269	269	13	13	654	; time texpect = `TEST_EXPECT; always @(posedge clk) begin cyc <= cyc
macro_use	verilator	test_regress/t/t_time_sscanf.v	STUCK-ON-SVPP-TOKEN	checkd	761	765	615	226	1038	25	8	1089	r); // as real `checkd(rc, 1); `checkr(r, 8.125); rc = $sscanf("81
macro_use	verilator	test_regress/t/t_time_timeunit.v	STUCK-ON-SVPP-TOKEN	checkd	493	498	431	226	658	17	8	759	initial begin `checkd($timeunit, -9); `checkd($timeunit(), -9); `c
macro_use	verilator	test_regress/t/t_time_vpi.v	STUCK-ON-SVPP-TOKEN	ifdef	697	698	296	214	755	24	7	1800	cyc <= cyc + 1; `ifdef TEST_VERBOSE $write("- [%0t] tick\n", $time); `en
macro_use	verilator	test_regress/t/t_timescale_nobackwards.v	STUCK-ON-SVPP-TOKEN	checkf	297	300	285	197	415	10	7	645	ion package pkg; `checkf; endpackage checker CHK(); `checkf; endchecker p
macro_use	verilator	test_regress/t/t_timescale_parse.v	IN-WINDOW		298	299	283	256	1000	11	10	1925	) \ module modname; \ time t; \ task check; t = 1ns; $write("%m %0t\n", t)
macro_use	verilator	test_regress/t/t_timing_always.v	STUCK-ON-SVPP-TOKEN	WRITE_VERBOSE	460	465	351	225	833	23	8	1027	ge clk) begin `WRITE_VERBOSE(("[%0t] b <= 0\n", $time)); flag_b <= 1'b
macro_use	verilator	test_regress/t/t_timing_at_class.v	STUCK-ON-SVPP-TOKEN	checkd	1373	1378	431	226	1780	65	8	1879	Change #1; `checkd(imon.req_changes, 2); `checkd(imon.rsp_changes,
macro_use	verilator	test_regress/t/t_timing_class.v	STUCK-ON-SVPP-TOKEN	WRITE_VERBOSE	749	756	443	225	5701	41	8	5955	c_trig_count; `WRITE_VERBOSE(("Event in class triggered at time %0t!\n", $
macro_use	verilator	test_regress/t/t_timing_class_static_delay.v	STUCK-ON-SVPP-TOKEN	DELAY	263	263	220	202	501	11	7	583	dynamically(); #`DELAY; endtask static task wait_statically(); #`DE
macro_use	verilator	test_regress/t/t_timing_clkgen2.v	STUCK-ON-SVPP-TOKEN	WRITE_VERBOSE	503	508	351	225	660	24	8	867	t1 <= cnt1 + 1; `WRITE_VERBOSE(("[%0t] clk (%b)\n", $time, clk)); end a
macro_use	verilator	test_regress/t/t_timing_clkgen3.v	STUCK-ON-SVPP-TOKEN	WRITE_VERBOSE	548	553	374	248	964	28	10	1083	#0.75 cnt1++; `WRITE_VERBOSE(("[%0t] NEG clk (%b)\n", $time, clk)); end
macro_use	verilator	test_regress/t/t_timing_delay_callstack.v	STUCK-ON-SVPP-TOKEN	ifdef	345	345	202	345	1304	12	12	1490	r a deep call stack `ifdef TEST_VERBOSE `define DEEP_STACK_DELAY_END(i) \
macro_use	verilator	test_regress/t/t_timing_dpi_unsup.v	STUCK-ON-SVPP-TOKEN	WRITE_VERBOSE	569	574	344	200	883	27	7	1064	t(input int n); `WRITE_VERBOSE("tb_sv_wait start...\n"); repeat (n) @(ne
macro_use	verilator	test_regress/t/t_timing_events.v	STUCK-ON-SVPP-TOKEN	ifdef	471	472	202	472	889	23	23	896	3.triggered) $stop; `ifdef TEST_VERBOSE $write("got event %0d\n", i); `en
macro_use	verilator	test_regress/t/t_timing_finish2.v	STUCK-ON-SVPP-TOKEN	checkd	831	832	431	226	832	33	8	865	ish; end final `checkd(messages, 3); endmodule
macro_use	verilator	test_regress/t/t_timing_finish3.v	STUCK-ON-SVPP-TOKEN	checkd	673	678	431	226	678	29	8	716	final", $time); `checkd($time, 123); end endmodule
